task_id,title,description,priority,status,assignee,project,created_date,due_date,completed_date,tags,estimated_hours,actual_hours,dependencies,progress_percent,comments_count,last_updated,text,clean_text,deadline,days_left,workload_hours,priority_encoded
TASK-0846,Investigate latency issue,Documentation and handover,High,Review,Bhanu,Payments,22-07-2025,25-08-2025,,"api,performance,bug",16,,TASK-43,84,0,03-10-2025,Investigate latency issue Documentation and handover,investigate latency issue documentation handover,2025-11-11 23:47:31.673910,13,6,1
TASK-0847,Annotate training data,Detailed work on feature as per spec,Critical,Done,Faisal,Dashboard,14-10-2025,06-11-2025,10-11-2025,"frontend,ml",4,4.0,,100,15,15-10-2025,Annotate training data Detailed work on feature as per spec,annotate training data detailed work feature per spec,2025-11-09 23:47:31.673910,11,1,0
TASK-0848,Prototype new UI,DevOps tasks for deployment,High,In Progress,Jaya,Onboarding,25-07-2025,17-08-2025,,research,40,,,42,1,01-09-2025,Prototype new UI DevOps tasks for deployment,prototype new ui devops task deployment,2025-11-11 23:47:31.673910,13,1,1
TASK-0849,Add feature flags,Frontend design and interaction,Medium,Done,Chitra,Notifications,01-09-2025,30-09-2025,05-09-2025,"bug,frontend,api",16,21.0,,100,5,06-09-2025,Add feature flags Frontend design and interaction,add feature flag frontend design interaction,2025-10-29 23:47:31.673910,0,1,3
TASK-0850,Create data backup job,Frontend design and interaction,Critical,Review,Bhanu,Analytics,30-09-2025,09-10-2025,,"bug,ux",4,,TASK-218,95,7,01-10-2025,Create data backup job Frontend design and interaction,create data backup job frontend design interaction,2025-11-09 23:47:31.673910,11,6,0
TASK-0851,Set up CI/CD pipeline,Model training and evaluation,High,In Progress,Irfan,AuthService,05-08-2025,13-09-2025,,"data,research,ux",4,,,10,2,16-09-2025,Set up CI/CD pipeline Model training and evaluation,set ci cd pipeline model training evaluation,2025-11-10 23:47:31.673910,12,6,1
TASK-0852,Set up CI/CD pipeline,Detailed work on feature as per spec,Low,Todo,Jaya,Onboarding,01-10-2025,03-11-2025,,api,16,,,0,7,02-10-2025,Set up CI/CD pipeline Detailed work on feature as per spec,set ci cd pipeline detailed work feature per spec,2025-11-09 23:47:31.673910,11,5,2
TASK-0853,Train intent classifier,Frontend design and interaction,Low,Done,Bhanu,Onboarding,15-08-2025,31-08-2025,19-08-2025,data,8,12.0,TASK-536,100,15,19-09-2025,Train intent classifier Frontend design and interaction,train intent classifier frontend design interaction,2025-11-10 23:47:31.673910,12,5,2
TASK-0854,Write unit tests for scheduler,Detailed work on feature as per spec,Medium,Review,Gayathri,Payments,08-08-2025,29-08-2025,,"ml,performance",40,,,79,7,23-08-2025,Write unit tests for scheduler Detailed work on feature as per spec,write unit test scheduler detailed work feature per spec,2025-11-02 23:47:31.673910,4,7,3
TASK-0855,Migrate DB schema,Performance improvements and profiling,Low,Review,Aisha,AuthService,24-08-2025,03-10-2025,,research,8,,,73,4,08-10-2025,Migrate DB schema Performance improvements and profiling,migrate db schema performance improvement profiling,2025-10-29 23:47:31.673910,0,4,2
TASK-0856,Implement auth API,Data pipeline and ETL,Critical,Review,Bhanu,Dashboard,27-09-2025,13-10-2025,,"frontend,backend",8,,,83,10,03-10-2025,Implement auth API Data pipeline and ETL,implement auth api data pipeline etl,2025-10-29 23:47:31.673910,0,5,0
TASK-0857,Improve logging & monitoring,Frontend design and interaction,Low,Review,Bhanu,Analytics,03-09-2025,02-10-2025,,"data,research",24,,,76,11,15-09-2025,Improve logging & monitoring Frontend design and interaction,improve logging monitoring frontend design interaction,2025-11-04 23:47:31.673910,6,2,2
TASK-0858,Create data backup job,Data pipeline and ETL,Medium,Done,Gayathri,Onboarding,12-09-2025,15-09-2025,18-09-2025,"ml,backend",4,5.0,,100,9,21-09-2025,Create data backup job Data pipeline and ETL,create data backup job data pipeline etl,2025-11-09 23:47:31.673910,11,6,3
TASK-0859,Data ingestion from 3rd-party,Model training and evaluation,Low,Blocked,Harish,Platform,06-10-2025,15-11-2025,,"bug,research",8,,,24,8,08-10-2025,Data ingestion from 3rd-party Model training and evaluation,data ingestion rd party model training evaluation,2025-11-09 23:47:31.673910,11,7,2
TASK-0860,Write API documentation,Data pipeline and ETL,Medium,Todo,Deepak,ML-Pipeline,26-08-2025,12-09-2025,,"data,ml,frontend",16,,,0,8,07-10-2025,Write API documentation Data pipeline and ETL,write api documentation data pipeline etl,2025-11-04 23:47:31.673910,6,5,3
TASK-0861,User research interviews,Model training and evaluation,High,Todo,Jaya,AuthService,14-09-2025,05-10-2025,,"devops,data",40,,,0,15,14-09-2025,User research interviews Model training and evaluation,user research interview model training evaluation,2025-11-09 23:47:31.673910,11,6,1
TASK-0862,Build notification service,Detailed work on feature as per spec,Medium,Review,Irfan,Dashboard,03-08-2025,27-08-2025,,api,8,,TASK-751,93,8,06-09-2025,Build notification service Detailed work on feature as per spec,build notification service detailed work feature per spec,2025-11-03 23:47:31.673910,5,3,3
TASK-0863,Refactor legacy code,Data pipeline and ETL,Medium,Review,Jaya,Ops,03-08-2025,28-08-2025,,performance,24,,,80,10,17-09-2025,Refactor legacy code Data pipeline and ETL,refactor legacy code data pipeline etl,2025-10-31 23:47:31.673910,2,1,3
TASK-0864,Write API documentation,Data pipeline and ETL,Medium,In Progress,Gayathri,Platform,12-10-2025,19-10-2025,,ux,8,,,10,13,12-10-2025,Write API documentation Data pipeline and ETL,write api documentation data pipeline etl,2025-11-01 23:47:31.673910,3,8,3
TASK-0865,Integrate payment gateway,DevOps tasks for deployment,Medium,Todo,Deepak,Payments,28-08-2025,06-09-2025,,research,4,,,0,14,10-09-2025,Integrate payment gateway DevOps tasks for deployment,integrate payment gateway devops task deployment,2025-11-10 23:47:31.673910,12,1,3
TASK-0866,Create task scheduler,Testing and QA tasks,Critical,Review,Bhanu,Notifications,30-07-2025,05-09-2025,,"devops,backend,api",16,,,85,13,10-09-2025,Create task scheduler Testing and QA tasks,create task scheduler testing qa task,2025-11-01 23:47:31.673910,3,6,0
TASK-0867,Integrate payment gateway,Backend APIs and integration,Medium,Todo,Jaya,Notifications,14-10-2025,13-11-2025,,"bug,ux,api",40,,,0,0,15-10-2025,Integrate payment gateway Backend APIs and integration,integrate payment gateway backend apis integration,2025-11-05 23:47:31.673910,7,1,3
TASK-0868,Optimize DB queries,Frontend design and interaction,High,Todo,Aisha,Scheduler,19-09-2025,05-10-2025,,ml,16,,,0,4,20-09-2025,Optimize DB queries Frontend design and interaction,optimize db query frontend design interaction,2025-11-09 23:47:31.673910,11,2,1
TASK-0869,Integrate payment gateway,Data pipeline and ETL,Medium,Blocked,Esha,Dashboard,25-09-2025,02-10-2025,,api,24,,TASK-384,11,13,28-09-2025,Integrate payment gateway Data pipeline and ETL,integrate payment gateway data pipeline etl,2025-11-02 23:47:31.673910,4,8,3
TASK-0870,Create task scheduler,Frontend design and interaction,Low,Todo,Bhanu,Dashboard,15-09-2025,28-09-2025,,"data,ux",40,,,0,14,20-09-2025,Create task scheduler Frontend design and interaction,create task scheduler frontend design interaction,2025-11-08 23:47:31.673910,10,2,2
TASK-0871,Setup feature rollout,Customer-facing improvements,Medium,In Progress,Harish,Dashboard,22-09-2025,03-11-2025,,"research,bug",16,,,7,9,04-10-2025,Setup feature rollout Customer-facing improvements,setup feature rollout customer facing improvement,2025-11-05 23:47:31.673910,7,5,3
TASK-0872,Conduct A/B test,DevOps tasks for deployment,Medium,Todo,Jaya,AuthService,18-07-2025,29-07-2025,,devops,40,,,0,12,09-10-2025,Conduct A/B test DevOps tasks for deployment,conduct test devops task deployment,2025-11-04 23:47:31.673910,6,4,3
TASK-0873,Refactor legacy code,Frontend design and interaction,Low,Todo,Deepak,Scheduler,14-09-2025,20-09-2025,,"ux,data,frontend",8,,,0,2,30-09-2025,Refactor legacy code Frontend design and interaction,refactor legacy code frontend design interaction,2025-11-06 23:47:31.673910,8,1,2
TASK-0874,Set up CI/CD pipeline,Testing and QA tasks,Medium,Done,Aisha,Dashboard,13-08-2025,29-08-2025,17-08-2025,frontend,40,29.0,,100,2,23-09-2025,Set up CI/CD pipeline Testing and QA tasks,set ci cd pipeline testing qa task,2025-10-30 23:47:31.673910,1,3,3
TASK-0875,Improve logging & monitoring,Frontend design and interaction,Medium,Done,Faisal,Onboarding,10-10-2025,13-10-2025,10-10-2025,"backend,ux,frontend",16,12.0,,100,6,13-10-2025,Improve logging & monitoring Frontend design and interaction,improve logging monitoring frontend design interaction,2025-11-07 23:47:31.673910,9,1,3
TASK-0876,Create onboarding emails,Backend APIs and integration,Medium,Done,Faisal,Onboarding,26-07-2025,05-09-2025,27-07-2025,"ml,bug,data",24,30.0,,100,9,28-08-2025,Create onboarding emails Backend APIs and integration,create onboarding email backend apis integration,2025-11-05 23:47:31.673910,7,6,3
TASK-0877,Create dashboard widgets,Backend APIs and integration,Medium,Todo,Jaya,Platform,14-08-2025,04-09-2025,,"data,frontend",8,,TASK-782,0,1,03-09-2025,Create dashboard widgets Backend APIs and integration,create dashboard widget backend apis integration,2025-10-30 23:47:31.673910,1,5,3
TASK-0878,Evaluate model accuracy,Documentation and handover,Low,In Progress,Aisha,Onboarding,30-07-2025,05-08-2025,,research,8,,,48,8,05-10-2025,Evaluate model accuracy Documentation and handover,evaluate model accuracy documentation handover,2025-11-08 23:47:31.673910,10,3,2
TASK-0879,Build notification service,Performance improvements and profiling,Medium,Todo,Gayathri,Scheduler,10-09-2025,15-10-2025,,bug,16,,,0,12,12-09-2025,Build notification service Performance improvements and profiling,build notification service performance improvement profiling,2025-11-08 23:47:31.673910,10,2,3
TASK-0880,Prototype new UI,Detailed work on feature as per spec,Medium,Todo,Deepak,Payments,23-08-2025,03-10-2025,,"data,api,bug",4,,,0,2,26-08-2025,Prototype new UI Detailed work on feature as per spec,prototype new ui detailed work feature per spec,2025-11-03 23:47:31.673910,5,2,3
TASK-0881,Set up CI/CD pipeline,Detailed work on feature as per spec,Critical,Done,Esha,Platform,29-09-2025,06-11-2025,01-11-2025,"backend,research,data",8,9.0,,100,12,05-10-2025,Set up CI/CD pipeline Detailed work on feature as per spec,set ci cd pipeline detailed work feature per spec,2025-11-09 23:47:31.673910,11,8,0
TASK-0882,User research interviews,Backend APIs and integration,Medium,Todo,Bhanu,Scheduler,17-07-2025,14-08-2025,,"research,ml,ux",24,,,0,4,02-09-2025,User research interviews Backend APIs and integration,user research interview backend apis integration,2025-11-04 23:47:31.673910,6,8,3
TASK-0883,Implement caching layer,DevOps tasks for deployment,Medium,Todo,Esha,AuthService,16-08-2025,21-08-2025,,"research,performance",8,,,0,1,27-08-2025,Implement caching layer DevOps tasks for deployment,implement caching layer devops task deployment,2025-10-30 23:47:31.673910,1,3,3
TASK-0884,Evaluate model accuracy,Data pipeline and ETL,High,In Progress,Irfan,Scheduler,07-09-2025,22-09-2025,,"backend,frontend,api",24,,,40,0,21-09-2025,Evaluate model accuracy Data pipeline and ETL,evaluate model accuracy data pipeline etl,2025-11-09 23:47:31.673910,11,7,1
TASK-0885,Implement caching layer,Backend APIs and integration,Medium,In Progress,Irfan,Platform,22-09-2025,12-10-2025,,"ml,api",40,,,12,1,01-10-2025,Implement caching layer Backend APIs and integration,implement caching layer backend apis integration,2025-11-07 23:47:31.673910,9,2,3
TASK-0886,Add feature flags,Detailed work on feature as per spec,Critical,In Progress,Deepak,Payments,18-09-2025,13-10-2025,,data,16,,,20,4,13-10-2025,Add feature flags Detailed work on feature as per spec,add feature flag detailed work feature per spec,2025-11-10 23:47:31.673910,12,3,0
TASK-0887,Integrate payment gateway,Backend APIs and integration,Low,In Progress,Irfan,ML-Pipeline,29-09-2025,05-11-2025,,ux,8,,,16,15,05-10-2025,Integrate payment gateway Backend APIs and integration,integrate payment gateway backend apis integration,2025-11-02 23:47:31.673910,4,3,2
TASK-0888,Build notification service,Performance improvements and profiling,Medium,Done,Aisha,Dashboard,10-10-2025,17-10-2025,11-10-2025,"data,api,bug",24,16.0,,100,0,10-10-2025,Build notification service Performance improvements and profiling,build notification service performance improvement profiling,2025-11-03 23:47:31.673910,5,5,3
TASK-0889,Optimize image processing,Frontend design and interaction,Low,Todo,Aisha,Ops,01-10-2025,25-10-2025,,"frontend,data",8,,,0,12,06-10-2025,Optimize image processing Frontend design and interaction,optimize image processing frontend design interaction,2025-11-08 23:47:31.673910,10,4,2
TASK-0890,Write API documentation,Documentation and handover,Low,In Progress,Jaya,AuthService,22-08-2025,25-08-2025,,"devops,performance,bug",40,,,22,9,29-09-2025,Write API documentation Documentation and handover,write api documentation documentation handover,2025-11-03 23:47:31.673910,5,2,2
TASK-0891,Create task scheduler,Backend APIs and integration,High,Review,Jaya,Notifications,01-10-2025,07-11-2025,,"devops,ux",24,,,70,4,13-10-2025,Create task scheduler Backend APIs and integration,create task scheduler backend apis integration,2025-10-29 23:47:31.673910,0,3,1
TASK-0892,Deploy model to staging,Data pipeline and ETL,Low,Review,Deepak,Ops,29-07-2025,02-09-2025,,frontend,8,,,80,2,09-08-2025,Deploy model to staging Data pipeline and ETL,deploy model staging data pipeline etl,2025-11-06 23:47:31.673910,8,8,2
TASK-0893,Set up CI/CD pipeline,Detailed work on feature as per spec,Medium,Done,Esha,Scheduler,09-08-2025,15-09-2025,04-09-2025,"backend,bug,ux",16,13.0,,100,3,23-08-2025,Set up CI/CD pipeline Detailed work on feature as per spec,set ci cd pipeline detailed work feature per spec,2025-11-03 23:47:31.673910,5,5,3
TASK-0894,Implement caching layer,Frontend design and interaction,Medium,Done,Aisha,Payments,07-10-2025,12-11-2025,20-10-2025,"performance,ux",40,27.0,,100,14,08-10-2025,Implement caching layer Frontend design and interaction,implement caching layer frontend design interaction,2025-11-11 23:47:31.673910,13,2,3
TASK-0895,Train intent classifier,Data pipeline and ETL,Low,Todo,Deepak,Notifications,01-09-2025,26-09-2025,,performance,40,,,0,15,11-10-2025,Train intent classifier Data pipeline and ETL,train intent classifier data pipeline etl,2025-11-03 23:47:31.673910,5,2,2
TASK-0896,Create data backup job,Documentation and handover,Medium,In Progress,Chitra,Ops,18-09-2025,24-10-2025,,"research,backend",4,,,75,14,12-10-2025,Create data backup job Documentation and handover,create data backup job documentation handover,2025-11-01 23:47:31.673910,3,7,3
TASK-0897,Optimize DB queries,Testing and QA tasks,Low,In Progress,Irfan,Platform,27-09-2025,26-10-2025,,devops,8,,,20,11,11-10-2025,Optimize DB queries Testing and QA tasks,optimize db query testing qa task,2025-10-30 23:47:31.673910,1,8,2
TASK-0898,Migrate DB schema,Detailed work on feature as per spec,Medium,Todo,Faisal,Ops,01-08-2025,08-08-2025,,"research,ml",4,,,0,5,21-09-2025,Migrate DB schema Detailed work on feature as per spec,migrate db schema detailed work feature per spec,2025-11-02 23:47:31.673910,4,7,3
TASK-0899,Conduct A/B test,Customer-facing improvements,High,Review,Gayathri,Ops,02-08-2025,29-08-2025,,"research,data,api",4,,,74,11,15-10-2025,Conduct A/B test Customer-facing improvements,conduct test customer facing improvement,2025-11-04 23:47:31.673910,6,8,1
TASK-0900,Evaluate model accuracy,Customer-facing improvements,Low,In Progress,Bhanu,Notifications,12-10-2025,16-11-2025,,"ux,devops",8,,,18,9,13-10-2025,Evaluate model accuracy Customer-facing improvements,evaluate model accuracy customer facing improvement,2025-11-09 23:47:31.673910,11,3,2
TASK-0901,Conduct A/B test,Performance improvements and profiling,Medium,In Progress,Aisha,Dashboard,27-07-2025,31-07-2025,,"api,ml,performance",4,,,58,5,23-08-2025,Conduct A/B test Performance improvements and profiling,conduct test performance improvement profiling,2025-11-08 23:47:31.673910,10,5,3
